ダウンロードした時刻：2023/09/12 09:03:16

,,,飛島,飛島,飛島
2005,8,25,27.6,8,2
2005,8,26,28.5,8,2
2005,8,27,28.7,8,2
2005,8,28,28.2,8,2
2005,8,29,27.0,8,2
2005,8,30,27.7,8,2
2005,8,31,29.1,8,2
2005,9,1,29.2,8,2
2005,9,2,28.6,8,2
2005,9,3,26.0,8,2
2005,9,4,21.9,8,2
2005,9,5,23.3,8,2
2005,9,6,24.8,8,2
2005,9,7,28.5,8,2
2005,9,8,26.3,8,2
2005,9,9,26.7,8,2
2005,9,10,28.7,8,2
2005,9,11,24.4,8,2
2005,9,12,28.1,8,2
2005,9,13,28.9,8,2
2005,9,14,25.2,8,2
2005,9,15,24.0,8,2
2006,7,1,21.4,8,2
2006,7,2,21.4,8,2
2006,7,3,18.4,8,2
2006,7,4,18.0,8,2
2006,7,5,20.8,8,2
2006,7,6,19.9,8,2
2006,7,7,23.4,8,2
2006,7,8,24.6,8,2
2006,7,9,25.0,8,2
2006,7,10,25.4,8,2
2006,7,11,27.5,8,2
2006,7,12,23.6,8,2
2006,7,13,22.5,8,2
2006,7,14,23.9,8,2
2006,7,15,21.9,8,2
2006,7,16,21.8,8,2
2006,7,17,22.5,8,2
2006,7,18,24.5,8,2
2006,7,19,23.6,8,2
2006,7,20,26.3,8,2
2006,7,21,21.6,8,2
2006,7,22,24.5,8,2
2006,7,23,26.7,8,2
2006,7,24,25.2,8,2
2006,7,25,25.2,8,2
2006,7,26,26.6,8,2
2006,7,27,26.0,8,2
2006,7,28,22.8,8,2
2006,7,29,25.5,8,2
2006,7,30,26.2,8,2
2006,7,31,26.9,8,2
2006,8,1,23.3,8,2
2006,8,2,28.1,8,2
2006,8,3,29.5,8,2
2006,8,4,29.4,8,2
2006,8,5,29.4,8,2
2006,8,6,29.5,8,2
2006,8,7,28.8,8,2
2006,8,8,29.9,8,2
2006,8,9,31.4,8,2
2006,8,10,30.8,8,2
2006,8,11,30.2,8,2
2006,8,12,25.8,8,2
2006,8,13,30.3,8,2
2006,8,14,30.2,8,2
2006,8,15,30.8,8,2
2006,8,16,32.8,8,2
2006,8,17,33.2,8,2
2006,8,18,30.1,8,2
2006,8,19,31.4,8,2
2006,8,20,32.4,8,2
2006,8,21,32.1,8,2
2006,8,22,30.4,8,2
2006,8,23,30.6,8,2
2006,8,24,28.9,8,2
2006,8,25,29.0,8,2
2006,8,26,29.1,8,2
2006,8,27,30.4,8,2
2006,8,28,29.1,8,2
2006,8,29,29.0,8,2
2006,8,30,24.5,8,2
2006,8,31,27.8,8,2
2006,9,1,26.5,8,2
2006,9,2,27.2,8,2
2006,9,3,27.9,8,2
2006,9,4,28.4,8,2
2006,9,5,24.9,8,2
2006,9,6,22.2,8,2
2006,9,7,23.2,8,2
2006,9,8,27.4,8,2
2006,9,9,30.0,8,2
2006,9,10,26.9,8,2
2006,9,11,23.5,8,2
2006,9,12,22.3,8,2
2006,9,13,24.0,8,2
2006,9,14,23.0,8,2
2006,9,15,24.1,8,2
2007,7,1,22.6,8,2
2007,7,2,23.6,8,2
2007,7,3,24.1,8,2
2007,7,4,25.3,8,2
2007,7,5,22.3,8,2
2007,7,6,23.3,8,2
2007,7,7,24.7,8,2
2007,7,8,26.5,8,2
2007,7,9,26.8,8,2
2007,7,10,25.4,8,2
2007,7,11,22.5,8,2
2007,7,12,22.8,8,2
2007,7,13,25.2,8,2
2007,7,14,23.6,8,2
2007,7,15,25.7,8,2
2007,7,16,26.3,8,2
2007,7,17,28.7,8,2
2007,7,18,25.3,8,2
2007,7,19,26.7,8,2
2007,7,20,21.3,8,2
2007,7,21,22.6,8,2
2007,7,22,26.8,8,2
2007,7,23,27.2,8,2
2007,7,24,27.6,8,2
2007,7,25,28.2,8,2
2007,7,26,28.8,8,2
2007,7,27,28.2,8,2
2007,7,28,25.0,8,2
2007,7,29,26.1,8,2
2007,7,30,25.6,8,2
2007,7,31,26.4,8,2
2007,8,1,28.4,8,2
2007,8,2,33.3,8,2
2007,8,3,33.3,8,2
2007,8,4,26.4,8,2
2007,8,5,27.4,8,2
2007,8,6,29.6,8,2
2007,8,7,26.4,8,2
2007,8,8,26.2,8,2
2007,8,9,28.2,8,2
2007,8,10,28.8,8,2
2007,8,11,31.4,8,2
2007,8,12,32.9,8,2
2007,8,13,32.3,8,2
2007,8,14,32.4,8,2
2007,8,15,31.5,8,2
2007,8,16,31.7,8,2
2007,8,17,24.7,8,2
2007,8,18,27.4,8,2
2007,8,19,25.3,8,2
2007,8,20,28.5,8,2
2007,8,21,28.1,8,2
2007,8,22,26.4,8,2
2007,8,23,27.3,8,2
2007,8,24,29.0,8,2
2007,8,25,28.1,8,2
2007,8,26,27.5,8,2
2007,8,27,27.6,8,2
2007,8,28,26.1,8,2
2007,8,29,27.8,8,2
2007,8,30,27.1,8,2
2007,8,31,22.4,8,2
2007,9,1,24.9,8,2
2007,9,2,23.1,8,2
2007,9,3,27.0,8,2
2007,9,4,26.6,8,2
2007,9,5,28.8,8,2
2007,9,6,30.3,8,2
2007,9,7,27.3,8,2
2007,9,8,27.9,8,2
2007,9,9,28.0,8,2
2007,9,10,23.3,8,2
2007,9,11,26.8,8,2
2007,9,12,26.7,8,2
2007,9,13,27.2,8,2
2007,9,14,26.4,8,2
2007,9,15,30.2,8,2
2008,7,1,24.1,8,2
2008,7,2,24.7,8,2
2008,7,3,24.9,8,2
2008,7,4,22.8,8,2
2008,7,5,25.3,8,2
2008,7,6,29.1,8,2
2008,7,7,22.7,8,2
2008,7,8,25.4,8,2
2008,7,9,27.9,8,2
2008,7,10,27.3,8,2
2008,7,11,25.1,8,2
2008,7,12,22.6,8,2
2008,7,13,26.2,8,2
2008,7,14,25.3,8,2
2008,7,15,25.3,8,2
2008,7,16,25.8,8,2
2008,7,17,28.7,4,2
2008,7,18,29.7,8,2
2008,7,19,27.1,8,2
2008,7,20,26.0,8,2
2008,7,21,31.0,8,2
2008,7,22,28.0,8,2
2008,7,23,28.1,8,2
2008,7,24,26.4,8,2
2008,7,25,26.4,8,2
2008,7,26,28.1,8,2
2008,7,27,30.5,8,2
2008,7,28,26.9,8,2
2008,7,29,22.3,8,2
2008,7,30,28.7,8,2
2008,7,31,28.5,8,2
2008,8,1,27.4,8,2
2008,8,2,27.9,8,2
2008,8,3,28.8,8,2
2008,8,4,26.9,8,2
2008,8,5,27.6,8,2
2008,8,6,28.7,8,2
2008,8,7,28.9,8,2
2008,8,8,28.9,8,2
2008,8,9,28.1,8,2
2008,8,10,28.7,8,2
2008,8,11,27.9,8,2
2008,8,12,31.1,8,2
2008,8,13,30.5,8,2
2008,8,14,28.7,8,2
2008,8,15,29.7,8,2
2008,8,16,26.6,8,2
2008,8,17,28.7,8,2
2008,8,18,26.4,8,2
2008,8,19,26.4,8,2
2008,8,20,28.6,8,2
2008,8,21,20.6,8,2
2008,8,22,24.3,8,2
2008,8,23,19.7,8,2
2008,8,24,23.0,8,2
2008,8,25,26.0,8,2
2008,8,26,27.0,8,2
2008,8,27,28.2,8,2
2008,8,28,29.2,8,2
2008,8,29,28.3,8,2
2008,8,30,25.4,8,2
2008,8,31,26.5,8,2
2008,9,1,28.9,8,2
2008,9,2,29.6,8,2
2008,9,3,28.8,8,2
2008,9,4,26.3,8,2
2008,9,5,28.9,8,2
2008,9,6,29.7,8,2
2008,9,7,26.0,8,2
2008,9,8,26.7,8,2
2008,9,9,24.5,8,2
2008,9,10,26.3,8,2
2008,9,11,27.5,8,2
2008,9,12,27.4,8,2
2008,9,13,25.6,8,2
2008,9,14,25.6,8,2
2008,9,15,23.8,8,2
2009,7,1,21.6,8,3
2009,7,2,23.3,8,3
2009,7,3,23.3,8,3
2009,7,4,26.0,8,3
2009,7,5,26.3,8,3
2009,7,6,27.9,8,3
2009,7,7,28.7,8,3
2009,7,8,23.9,8,3
2009,7,9,22.1,8,3
2009,7,10,22.9,8,3
2009,7,11,25.5,8,3
2009,7,12,22.7,8,3
2009,7,13,22.8,8,3
2009,7,14,24.6,8,3
2009,7,15,26.3,8,3
2009,7,16,23.9,5,3
2009,7,17,26.3,8,3
2009,7,18,22.5,8,3
2009,7,19,22.9,8,3
2009,7,20,23.1,8,3
2009,7,21,22.1,8,3
2009,7,22,23.1,8,3
2009,7,23,25.5,8,3
2009,7,24,25.0,8,3
2009,7,25,24.6,8,3
2009,7,26,24.6,8,3
2009,7,27,23.4,8,3
2009,7,28,25.0,8,3
2009,7,29,23.2,8,3
2009,7,30,26.0,8,3
2009,7,31,27.9,8,3
2009,8,1,27.3,8,3
2009,8,2,27.6,8,3
2009,8,3,26.8,8,3
2009,8,4,28.2,8,3
2009,8,5,27.3,8,3
2009,8,6,27.2,8,3
2009,8,7,24.2,8,3
2009,8,8,27.6,8,3
2009,8,9,27.0,8,3
2009,8,10,24.1,8,3
2009,8,11,29.8,8,3
2009,8,12,28.9,8,3
2009,8,13,24.7,8,3
2009,8,14,26.0,8,3
2009,8,15,25.3,8,3
2009,8,16,27.5,8,3
2009,8,17,28.7,8,3
2009,8,18,28.3,8,3
2009,8,19,28.5,8,3
2009,8,20,29.2,8,3
2009,8,21,27.4,8,3
2009,8,22,27.9,8,3
2009,8,23,27.1,8,3
2009,8,24,25.3,8,3
2009,8,25,25.5,8,3
2009,8,26,26.7,8,3
2009,8,27,28.8,8,3
2009,8,28,24.8,8,3
2009,8,29,25.2,8,3
2009,8,30,22.3,8,3
2009,8,31,22.5,8,3
2009,9,1,24.4,8,3
2009,9,2,26.6,8,3
2009,9,3,24.5,8,3
2009,9,4,24.3,8,3
2009,9,5,25.9,8,3
2009,9,6,25.9,8,3
2009,9,7,27.6,8,3
2009,9,8,22.8,8,3
2009,9,9,24.4,8,3
2009,9,10,22.7,8,3
2009,9,11,25.4,8,3
2009,9,12,20.1,8,3
2009,9,13,22.2,8,3
2009,9,14,24.0,8,3
2009,9,15,24.3,8,3
2010,7,1,25.9,8,3
2010,7,2,27.6,5,3
2010,7,3,29.8,8,3
2010,7,4,28.8,8,3
2010,7,5,26.8,8,3
2010,7,6,28.9,8,3
2010,7,7,29.7,8,3
2010,7,8,29.4,8,3
2010,7,9,28.0,8,3
2010,7,10,25.8,8,3
2010,7,11,23.4,8,3
2010,7,12,24.6,8,3
2010,7,13,23.8,8,3
2010,7,14,22.3,8,3
2010,7,15,25.4,8,3
2010,7,16,26.7,8,3
2010,7,17,29.2,8,3
2010,7,18,29.9,8,3
2010,7,19,28.1,8,3
2010,7,20,30.3,8,3
2010,7,21,30.0,8,3
2010,7,22,29.6,8,3
2010,7,23,30.0,8,3
2010,7,24,28.4,8,3
2010,7,25,28.0,8,3
2010,7,26,29.5,8,3
2010,7,27,28.8,8,3
2010,7,28,29.5,8,3
2010,7,29,26.2,8,3
2010,7,30,25.7,8,3
2010,7,31,27.5,8,3
2010,8,1,27.9,8,3
2010,8,2,27.1,8,3
2010,8,3,26.4,8,3
2010,8,4,31.4,8,3
2010,8,5,33.3,8,3
2010,8,6,33.4,8,3
2010,8,7,32.5,8,3
2010,8,8,32.3,8,3
2010,8,9,29.8,8,3
2010,8,10,32.2,8,3
2010,8,11,31.4,8,3
2010,8,12,28.2,8,3
2010,8,13,29.4,8,3
2010,8,14,26.1,8,3
2010,8,15,28.8,8,3
2010,8,16,29.7,8,3
2010,8,17,29.4,8,3
2010,8,18,28.6,8,3
2010,8,19,29.9,8,3
2010,8,20,30.8,8,3
2010,8,21,31.1,8,3
2010,8,22,30.6,8,3
2010,8,23,30.7,8,3
2010,8,24,31.2,8,3
2010,8,25,30.0,8,3
2010,8,26,29.1,8,3
2010,8,27,31.7,8,3
2010,8,28,30.3,8,3
2010,8,29,31.4,8,3
2010,8,30,32.0,8,3
2010,8,31,31.8,8,3
2010,9,1,33.0,8,3
2010,9,2,32.3,8,3
2010,9,3,29.5,8,3
2010,9,4,28.9,8,3
2010,9,5,29.7,8,3
2010,9,6,31.5,8,3
2010,9,7,27.0,8,3
2010,9,8,25.2,8,3
2010,9,9,27.7,8,3
2010,9,10,28.2,8,3
2010,9,11,26.2,8,3
2010,9,12,24.5,8,3
2010,9,13,25.0,8,3
2010,9,14,25.5,8,3
2010,9,15,25.9,8,3
2011,7,1,22.2,8,3
2011,7,2,24.9,8,3
2011,7,3,24.9,8,3
2011,7,4,23.8,8,3
2011,7,5,24.0,8,3
2011,7,6,24.7,8,3
2011,7,7,29.2,8,3
2011,7,8,26.0,8,3
2011,7,9,32.6,8,3
2011,7,10,28.5,8,3
2011,7,11,31.8,8,3
2011,7,12,31.2,8,3
2011,7,13,30.3,8,3
2011,7,14,29.8,8,3
2011,7,15,29.9,8,3
2011,7,16,31.2,8,3
2011,7,17,31.0,8,3
2011,7,18,29.6,8,3
2011,7,19,29.5,8,3
2011,7,20,30.2,8,3
2011,7,21,24.0,8,3
2011,7,22,24.7,8,3
2011,7,23,25.7,8,3
2011,7,24,27.7,8,3
2011,7,25,27.3,8,3
2011,7,26,26.9,8,3
2011,7,27,28.2,8,3
2011,7,28,25.1,8,3
2011,7,29,27.3,8,3
2011,7,30,27.4,8,3
2011,7,31,27.3,8,3
2011,8,1,27.8,8,3
2011,8,2,28.3,8,3
2011,8,3,29.8,8,3
2011,8,4,31.8,8,3
2011,8,5,32.0,8,3
2011,8,6,30.6,8,3
2011,8,7,30.4,8,3
2011,8,8,31.6,8,3
2011,8,9,32.2,8,3
2011,8,10,29.4,8,3
2011,8,11,30.3,8,3
2011,8,12,29.7,8,3
2011,8,13,29.3,8,3
2011,8,14,31.3,8,3
2011,8,15,29.9,8,3
2011,8,16,29.3,8,3
2011,8,17,28.1,8,3
2011,8,18,24.6,8,3
2011,8,19,26.1,8,3
2011,8,20,27.5,8,3
2011,8,21,25.4,8,3
2011,8,22,26.0,5,3
2011,8,23,23.3,8,3
2011,8,24,24.6,8,3
2011,8,25,26.0,8,3
2011,8,26,27.0,8,3
2011,8,27,26.9,8,3
2011,8,28,27.6,8,3
2011,8,29,28.9,8,3
2011,8,30,27.7,8,3
2011,8,31,26.4,8,3
2011,9,1,25.7,8,3
2011,9,2,28.2,8,3
2011,9,3,30.3,8,3
2011,9,4,28.2,8,3
2011,9,5,27.4,8,3
2011,9,6,24.4,8,3
2011,9,7,25.8,8,3
2011,9,8,26.3,8,3
2011,9,9,28.2,8,3
2011,9,10,24.9,8,3
2011,9,11,29.2,8,3
2011,9,12,28.2,8,3
2011,9,13,25.9,8,3
2011,9,14,26.6,8,3
2011,9,15,28.0,8,3
2012,7,1,23.9,8,3
2012,7,2,24.4,8,3
2012,7,3,26.3,8,3
2012,7,4,26.6,8,3
2012,7,5,23.4,8,3
2012,7,6,24.0,8,3
2012,7,7,21.7,8,3
2012,7,8,25.9,8,3
2012,7,9,26.4,8,3
2012,7,10,26.7,8,3
2012,7,11,28.7,8,3
2012,7,12,24.3,8,3
2012,7,13,24.6,8,3
2012,7,14,23.7,8,3
2012,7,15,22.7,8,3
2012,7,16,28.0,8,3
2012,7,17,25.2,8,3
2012,7,18,27.4,8,3
2012,7,19,26.4,8,3
2012,7,20,27.7,8,3
2012,7,21,27.2,8,3
2012,7,22,27.8,8,3
2012,7,23,28.6,8,3
2012,7,24,25.0,8,3
2012,7,25,26.3,8,3
2012,7,26,28.0,8,3
2012,7,27,28.1,8,3
2012,7,28,30.0,8,3
2012,7,29,31.6,8,3
2012,7,30,30.7,8,3
2012,7,31,32.8,8,3
2012,8,1,32.8,8,3
2012,8,2,31.0,8,3
2012,8,3,31.1,8,3
2012,8,4,32.5,8,3
2012,8,5,32.6,8,3
2012,8,6,28.4,8,3
2012,8,7,26.4,8,3
2012,8,8,28.5,8,3
2012,8,9,30.2,8,3
2012,8,10,30.0,8,3
2012,8,11,27.5,8,3
2012,8,12,31.3,8,3
2012,8,13,25.6,8,3
2012,8,14,27.4,8,3
2012,8,15,30.7,8,3
2012,8,16,30.0,8,3
2012,8,17,28.9,8,3
2012,8,18,31.0,8,3
2012,8,19,31.0,8,3
2012,8,20,32.7,8,3
2012,8,21,32.6,8,3
2012,8,22,31.3,8,3
2012,8,23,31.3,8,3
2012,8,24,31.0,8,3
2012,8,25,31.9,8,3
2012,8,26,33.1,8,3
2012,8,27,31.9,8,3
2012,8,28,32.2,8,3
2012,8,29,32.4,8,3
2012,8,30,31.7,8,3
2012,8,31,32.8,8,3
2012,9,1,32.5,8,3
2012,9,2,32.9,8,3
2012,9,3,33.1,8,3
2012,9,4,32.2,8,3
2012,9,5,30.2,8,3
2012,9,6,26.5,8,3
2012,9,7,27.3,5,3
2012,9,8,30.7,8,3
2012,9,9,30.5,8,3
2012,9,10,29.4,8,3
2012,9,11,25.4,8,3
2012,9,12,27.1,8,3
2012,9,13,28.2,8,3
2012,9,14,30.8,8,3
2012,9,15,31.3,8,3
2013,7,1,29.6,8,3
2013,7,2,30.6,8,3
2013,7,3,22.1,8,3
2013,7,4,28.5,8,3
2013,7,5,23.8,8,3
2013,7,6,24.2,8,3
2013,7,7,26.9,8,3
2013,7,8,24.2,8,3
2013,7,9,25.6,8,3
2013,7,10,24.1,8,3
2013,7,11,22.5,8,3
2013,7,12,22.5,8,3
2013,7,13,22.3,8,3
2013,7,14,25.1,8,3
2013,7,15,26.4,8,3
2013,7,16,28.1,8,3
2013,7,17,23.9,8,3
2013,7,18,22.0,8,3
2013,7,19,26.4,8,3
2013,7,20,26.8,8,3
2013,7,21,26.8,8,3
2013,7,22,23.8,8,3
2013,7,23,27.7,8,3
2013,7,24,24.0,8,3
2013,7,25,27.3,8,3
2013,7,26,24.7,4,3
2013,7,27,,0,3
2013,7,28,,0,3
2013,7,29,,0,3
2013,7,30,,0,3
2013,7,31,,0,3
2013,8,1,,0,3
2013,8,2,,0,3
2013,8,3,,0,3
2013,8,4,,0,3
2013,8,5,,0,3
2013,8,6,,0,3
2013,8,7,32.2,4,3
2013,8,8,29.6,8,3
2013,8,9,28.3,8,3
2013,8,10,28.9,8,3
2013,8,11,29.9,8,3
2013,8,12,30.9,8,3
2013,8,13,30.8,8,3
2013,8,14,31.2,8,3
2013,8,15,30.2,8,3
2013,8,16,30.1,8,3
2013,8,17,30.5,8,3
2013,8,18,29.9,8,3
2013,8,19,28.8,8,3
2013,8,20,28.8,8,3
2013,8,21,29.2,8,3
2013,8,22,28.1,8,3
2013,8,23,27.8,8,3
2013,8,24,28.5,8,3
2013,8,25,28.1,8,3
2013,8,26,27.6,8,3
2013,8,27,28.1,8,3
2013,8,28,26.5,8,3
2013,8,29,25.1,5,3
2013,8,30,27.7,8,3
2013,8,31,29.3,8,3
2013,9,1,26.9,8,3
2013,9,2,23.1,8,3
2013,9,3,23.9,8,3
2013,9,4,30.6,8,3
2013,9,5,24.0,8,3
2013,9,6,25.3,8,3
2013,9,7,23.0,8,3
2013,9,8,23.3,8,3
2013,9,9,25.3,8,3
2013,9,10,26.1,8,3
2013,9,11,27.0,8,3
2013,9,12,23.9,5,3
2013,9,13,28.0,8,3
2013,9,14,29.6,8,3
2013,9,15,25.9,8,3
2014,7,1,26.1,8,3
2014,7,2,26.0,8,3
2014,7,3,26.1,8,3
2014,7,4,26.6,8,3
2014,7,5,28.8,8,3
2014,7,6,26.9,8,3
2014,7,7,26.6,8,3
2014,7,8,28.7,8,3
2014,7,9,25.2,8,3
2014,7,10,23.2,8,3
2014,7,11,25.8,8,3
2014,7,12,27.3,8,3
2014,7,13,24.8,8,3
2014,7,14,26.4,8,3
2014,7,15,27.7,8,3
2014,7,16,24.7,8,3
2014,7,17,23.7,8,3
2014,7,18,26.6,8,3
2014,7,19,27.8,8,3
2014,7,20,28.5,8,3
2014,7,21,29.1,8,3
2014,7,22,28.3,8,3
2014,7,23,26.7,8,3
2014,7,24,27.3,8,3
2014,7,25,29.8,8,3
2014,7,26,31.9,8,3
2014,7,27,27.0,8,3
2014,7,28,26.8,8,3
2014,7,29,28.4,8,3
2014,7,30,30.0,8,3
2014,7,31,29.5,8,3
2014,8,1,31.3,8,3
2014,8,2,32.2,8,3
2014,8,3,31.9,8,3
2014,8,4,30.1,8,3
2014,8,5,31.6,5,3
2014,8,6,31.4,8,3
2014,8,7,29.0,8,3
2014,8,8,24.1,8,3
2014,8,9,23.4,8,3
2014,8,10,26.1,8,3
2014,8,11,26.3,8,3
2014,8,12,25.0,8,3
2014,8,13,28.5,8,3
2014,8,14,26.7,8,3
2014,8,15,24.2,8,3
2014,8,16,25.0,8,3
2014,8,17,24.6,8,3
2014,8,18,29.0,8,3
2014,8,19,29.7,8,3
2014,8,20,27.8,8,3
2014,8,21,26.5,8,3
2014,8,22,31.7,8,3
2014,8,23,28.2,8,3
2014,8,24,28.9,8,3
2014,8,25,26.9,8,3
2014,8,26,25.4,8,3
2014,8,27,23.7,8,3
2014,8,28,23.4,8,3
2014,8,29,26.9,8,3
2014,8,30,27.2,8,3
2014,8,31,27.3,8,3
2014,9,1,26.9,8,3
2014,9,2,27.1,8,3
2014,9,3,25.6,8,3
2014,9,4,25.1,8,3
2014,9,5,26.2,8,3
2014,9,6,26.7,8,3
2014,9,7,25.9,8,3
2014,9,8,25.8,8,3
2014,9,9,27.4,8,3
2014,9,10,26.0,8,3
2014,9,11,25.9,8,3
2014,9,12,24.0,8,3
2014,9,13,23.3,8,3
2014,9,14,24.2,8,3
2014,9,15,22.5,8,3
2015,7,1,20.0,8,3
2015,7,2,24.1,8,3
2015,7,3,24.1,8,3
2015,7,4,23.0,8,3
2015,7,5,24.2,8,3
2015,7,6,23.8,8,3
2015,7,7,26.7,8,3
2015,7,8,21.8,8,3
2015,7,9,25.2,8,3
2015,7,10,26.1,8,3
2015,7,11,28.0,8,3
2015,7,12,28.8,8,3
2015,7,13,34.0,8,3
2015,7,14,28.9,8,3
2015,7,15,27.1,8,3
2015,7,16,25.3,8,3
2015,7,17,27.8,8,3
2015,7,18,26.2,8,3
2015,7,19,26.9,8,3
2015,7,20,22.5,8,3
2015,7,21,31.2,8,3
2015,7,22,33.5,8,3
2015,7,23,25.0,8,3
2015,7,24,24.7,8,3
2015,7,25,26.6,8,3
2015,7,26,29.4,8,3
2015,7,27,30.3,8,3
2015,7,28,26.4,8,3
2015,7,29,30.7,8,3
2015,7,30,30.0,8,3
2015,7,31,30.8,8,3
2015,8,1,30.4,8,3
2015,8,2,31.3,8,3
2015,8,3,31.9,8,3
2015,8,4,31.5,8,3
2015,8,5,32.2,8,3
2015,8,6,32.8,8,3
2015,8,7,31.3,8,3
2015,8,8,31.4,8,3
2015,8,9,32.8,8,3
2015,8,10,32.9,8,3
2015,8,11,30.2,8,3
2015,8,12,28.8,8,3
2015,8,13,27.2,8,3
2015,8,14,26.5,8,3
2015,8,15,29.5,8,3
2015,8,16,29.4,8,3
2015,8,17,27.2,8,3
2015,8,18,26.3,8,3
2015,8,19,26.4,8,3
2015,8,20,26.6,8,3
2015,8,21,25.8,8,3
2015,8,22,28.5,8,3
2015,8,23,28.5,8,3
2015,8,24,27.8,8,3
2015,8,25,23.6,8,3
2015,8,26,23.4,8,3
2015,8,27,26.1,8,3
2015,8,28,27.7,8,3
2015,8,29,24.5,8,3
2015,8,30,21.5,8,3
2015,8,31,23.2,8,3
2015,9,1,25.8,8,3
2015,9,2,26.0,8,3
2015,9,3,26.7,8,3
2015,9,4,25.9,8,3
2015,9,5,23.9,8,3
2015,9,6,22.8,8,3
2015,9,7,23.5,8,3
2015,9,8,23.7,8,3
2015,9,9,23.3,8,3
2015,9,10,24.3,8,3
2015,9,11,23.5,8,3
2015,9,12,24.8,8,3
2015,9,13,21.3,5,3
2015,9,14,22.7,8,3
2015,9,15,22.6,8,3
2016,7,1,27.1,8,3
2016,7,2,24.6,8,3
2016,7,3,23.1,8,3
2016,7,4,22.0,8,3
2016,7,5,24.3,8,3
2016,7,6,21.9,8,3
2016,7,7,22.0,8,3
2016,7,8,24.6,8,3
2016,7,9,23.1,8,3
2016,7,10,24.7,8,3
2016,7,11,24.2,8,3
2016,7,12,26.0,8,3
2016,7,13,27.4,8,3
2016,7,14,23.5,8,3
2016,7,15,28.2,8,3
2016,7,16,25.7,8,3
2016,7,17,25.2,8,3
2016,7,18,24.8,8,3
2016,7,19,24.1,8,3
2016,7,20,24.7,8,3
2016,7,21,25.8,8,3
2016,7,22,26.8,8,3
2016,7,23,26.5,8,3
2016,7,24,28.9,8,3
2016,7,25,30.5,8,3
2016,7,26,25.7,8,3
2016,7,27,23.9,8,3
2016,7,28,28.7,8,3
2016,7,29,32.0,8,3
2016,7,30,31.2,8,3
2016,7,31,30.5,8,3
2016,8,1,31.1,8,3
2016,8,2,29.6,8,3
2016,8,3,28.5,8,3
2016,8,4,29.9,8,3
2016,8,5,31.2,8,3
2016,8,6,30.8,8,3
2016,8,7,33.9,8,3
2016,8,8,32.8,8,3
2016,8,9,28.7,8,3
2016,8,10,28.0,8,3
2016,8,11,28.3,8,3
2016,8,12,29.5,8,3
2016,8,13,31.3,8,3
2016,8,14,31.4,8,3
2016,8,15,28.0,5,3
2016,8,16,23.3,4,3
2016,8,17,24.8,4,3
2016,8,18,28.8,4,3
2016,8,19,30.6,8,3
2016,8,20,31.1,8,3
2016,8,21,31.3,8,3
2016,8,22,30.8,8,3
2016,8,23,29.1,8,3
2016,8,24,28.8,8,3
2016,8,25,31.3,8,3
2016,8,26,26.0,8,3
2016,8,27,24.7,8,3
2016,8,28,27.8,8,3
2016,8,29,31.5,8,3
2016,8,30,28.6,8,3
2016,8,31,29.3,8,3
2016,9,1,29.6,8,3
2016,9,2,28.9,8,3
2016,9,3,28.4,8,3
2016,9,4,30.9,8,3
2016,9,5,31.7,8,3
2016,9,6,27.5,8,3
2016,9,7,25.7,8,3
2016,9,8,25.0,8,3
2016,9,9,26.2,8,3
2016,9,10,24.6,8,3
2016,9,11,24.7,8,3
2016,9,12,24.9,8,3
2016,9,13,22.2,8,3
2016,9,14,25.4,8,3
2016,9,15,26.1,8,3
2017,7,1,23.3,8,3
2017,7,2,24.0,8,3
2017,7,3,21.3,8,3
2017,7,4,21.4,8,3
2017,7,5,23.4,8,3
2017,7,6,26.0,8,3
2017,7,7,26.5,5,3
2017,7,8,27.1,8,3
2017,7,9,29.5,8,3
2017,7,10,30.5,8,3
2017,7,11,32.1,8,3
2017,7,12,28.4,8,3
2017,7,13,28.8,5,3
2017,7,14,30.3,8,3
2017,7,15,31.1,8,3
2017,7,16,25.4,8,3
2017,7,17,25.4,8,3
2017,7,18,26.8,8,3
2017,7,19,27.5,8,3
2017,7,20,30.3,8,3
2017,7,21,31.7,8,3
2017,7,22,26.7,8,3
2017,7,23,24.4,8,3
2017,7,24,25.1,8,3
2017,7,25,25.4,8,3
2017,7,26,27.1,8,3
2017,7,27,28.2,8,3
2017,7,28,28.0,8,3
2017,7,29,27.9,8,3
2017,7,30,29.9,8,3
2017,7,31,29.6,8,3
2017,8,1,27.7,8,3
2017,8,2,29.3,8,3
2017,8,3,28.2,8,3
2017,8,4,29.2,8,3
2017,8,5,30.2,8,3
2017,8,6,31.1,8,3
2017,8,7,30.2,8,3
2017,8,8,29.1,8,3
2017,8,9,25.4,8,3
2017,8,10,27.8,8,3
2017,8,11,29.2,8,3
2017,8,12,24.6,8,3
2017,8,13,28.7,8,3
2017,8,14,26.5,8,3
2017,8,15,27.3,8,3
2017,8,16,25.5,8,3
2017,8,17,29.5,8,3
2017,8,18,29.7,8,3
2017,8,19,29.4,8,3
2017,8,20,27.4,8,3
2017,8,21,30.1,8,3
2017,8,22,28.4,8,3
2017,8,23,27.3,8,3
2017,8,24,27.1,8,3
2017,8,25,27.2,8,3
2017,8,26,27.0,8,3
2017,8,27,26.4,8,3
2017,8,28,26.7,8,3
2017,8,29,25.6,8,3
2017,8,30,23.8,8,3
2017,8,31,21.8,8,3
2017,9,1,24.1,8,3
